,window_size_1_RMSE,window_size_2_RMSE,window_size_3_RMSE,window_size_5_RMSE,window_size_10_RMSE,window_size_15_RMSE,Exp_w200,Exp_wAll
263,1.2614513718902254,1.2592761188126476,1.2596335953872597,1.2578044878050392,1.2591571039923424,1.2602086503783763,1.0111933743250676,1.143016501915291
264,0.9876607733044552,0.9823069284152114,0.9846853472947241,0.9844200476558969,0.9848674919142715,0.9841079147875272,0.930204065174734,0.9529963989716866
265,1.2544242885055037,1.232251306065221,1.2360375572130087,1.233080563881815,1.2370379540514091,1.2370061510349593,0.8087269719928625,0.7011989359440081
266,0.9964124204009343,0.9981174460684469,0.999847676623301,0.9979571861516011,0.9956195342908946,0.9951138774640408,1.0913869220444965,1.1999347124363116
267,0.9873683091323561,0.9837502367242561,0.9849235816181923,0.9871004318756761,0.9873018966628708,0.9876670143993733,0.9921193687575792,1.0422537656773745
268,1.4887751084017162,1.4461615821577893,1.4492881715050616,1.4505917286558612,1.452757661839679,1.454741114008025,1.3612911960631098,1.3689152199400985
269,0.9778566479369506,0.9745314460946103,0.9756223789420734,0.9744595002414492,0.9736181379889158,0.9735138816536159,1.0140269231861685,1.0785490973707936
270,1.3499066463526685,1.3480680984300648,1.3473683653291795,1.3477502139041637,1.3475190004903346,1.347443408726525,0.9265179016481568,1.0047490273589132
271,1.1416352429216017,1.133533190716804,1.1359584914822274,1.136426562752299,1.1394473746811156,1.1409331863065113,0.9517562454862118,0.9317218669505096
272,1.174051807609122,1.1714602942797432,1.1693335265904599,1.1696655577397592,1.1694360620627038,1.1690515647022033,1.114307106276018,1.1941951488922478
273,1.2119466455202559,1.211746971804809,1.2125885953751745,1.212225333838158,1.2152296049516704,1.2165390534054137,0.8854710991232321,0.9664579777970634
274,1.0475078934597424,1.0495285909954513,1.0479038176303352,1.0449341252139375,1.0451905639291914,1.0451902394180599,0.8953002603582075,0.8727660528043363
275,1.1081969840005663,1.1049792756159107,1.1062303394576025,1.1075945874248385,1.112440492328262,1.1113143978482454,0.9970412284095848,1.1319508944076606
276,1.03794139625749,1.0412955704926368,1.0416447849890256,1.042717881433109,1.043379453425275,1.042978166721023,0.9591399254952836,0.9615640744027704
277,1.4929397583183153,1.494712916304599,1.498173231749134,1.5001749524843537,1.5043243847050924,1.505562322168693,1.1603417113334298,1.1518158437006238
278,1.2837101833095124,1.2219807425927274,1.2262587641885607,1.2269952245606417,1.2321117711374518,1.233055349952318,0.9033083914787544,0.6142299545298304
279,1.2892561830575708,1.2677257244873246,1.2691552921790001,1.2686467819342253,1.2683167020382973,1.268981527284984,1.0792121619418529,1.1311316840863337
280,1.3044697806357495,1.3034850567996743,1.304097942206374,1.3043250005693372,1.305598927332794,1.3065408951469495,0.6002597240349143,0.5322287917492656
281,1.2646080700688906,1.2710960895751973,1.2746700757070284,1.2769761848054215,1.2833756639085951,1.2829726235458756,1.0218457837310846,0.9362068389023004
282,1.1365969971075431,1.138902683223555,1.1400121579856684,1.1400309834837858,1.140450035530265,1.1407366000793773,0.9978573762389832,1.0809681362090735
283,1.3828221532492901,1.3783400785881676,1.3762741847658309,1.3759240086018398,1.3754897444366962,1.375749671996832,0.9332932012156888,0.9901335473094108
284,0.9647272305707376,0.9681208270597923,0.9723910020011521,0.980493457878595,1.0014277204085498,1.0174123267014077,1.2147765292394055,1.2245083429679615
285,1.2281008000284457,1.2168400499437166,1.2191571406998782,1.2192294119997684,1.2235780693606901,1.2268759782979848,0.7842482194948351,0.4393513157219293
286,1.2359609588227503,1.2220599198120876,1.2234347998159472,1.2259847862848816,1.2251760714361954,1.2261877201256235,0.8798472718635422,0.7224678409925115
287,1.0977736547609638,1.0775649447135183,1.0796884352544163,1.0788760704895812,1.0816277344063125,1.0820162272452931,0.8010515554774572,0.6159182631297516
288,1.1686371793888926,1.166110985385374,1.1693513681131882,1.1708160562943273,1.1746995014548034,1.1765909291533563,0.8209597212303607,0.8104399896944271
289,1.07085211518228,1.0683771045200912,1.0687981418128136,1.0682399593798928,1.0680632198224729,1.0686525045718283,1.0371599075384454,1.1028718257984254
290,1.0454100029707174,1.048471220760327,1.0485605517604246,1.0474146354149447,1.0493825193457451,1.0498867197855957,0.9711346964565593,1.045294614308895
291,1.0240276639149726,1.023503545498264,1.0211798317471077,1.0208707276311901,1.0211601013967122,1.0207959206608401,1.171482988640936,1.2894988091615582
292,1.210360040923581,1.1979251741903594,1.2001743075540856,1.1984833167257614,1.1971387192866259,1.1978131853043756,1.1350854359013445,1.2318355696920256
293,1.2958200868088172,1.3035663506850066,1.3056105235864717,1.3084897761993597,1.310952922538932,1.3119413164177243,0.5955713408048713,0.4812292465862338
294,1.1095326735479036,1.1003322106430191,1.1015089990257232,1.1058189840875439,1.1115563796657741,1.113696116023474,0.8226383976059466,0.9530748073970132
295,1.2002662563605209,1.2037440117439517,1.2079329422928329,1.216056923262149,1.224991806019035,1.2281812833351555,0.8807776165464735,0.8079550383339281
296,1.2658323934079276,1.2585651232380615,1.261312554533408,1.270056961280114,1.2723116733504574,1.2743357038423195,0.6896453296409862,0.4033274462742063
297,1.3697146336533703,1.3682189733865424,1.3647353751247644,1.3679190609366259,1.3676143926023718,1.3693604304281541,1.015924009116227,1.0585552147518142
298,1.08492765727089,1.0807576772095056,1.0801936755967512,1.0804160308890485,1.0813897145325768,1.082031983165174,1.095804634555107,1.2339139702485271
299,1.163215225177837,1.1574400076254299,1.1571248223961252,1.1561970069306786,1.1553675930269351,1.1541454030195764,1.083256349715824,1.1738512691365306
300,1.1522486917591324,1.1502052184639344,1.1499261532992637,1.151398485750274,1.153156303786455,1.154083012002479,1.0500302993468822,1.074928681274037
301,1.3297824956927855,1.3252977287922796,1.3258159849740423,1.326047687771716,1.3264952160013104,1.3261815977353737,1.009833281863301,1.0462726297605442
302,1.3685066495652405,1.355573330682596,1.3565828637524264,1.3573390562310985,1.3571597575075507,1.3573338761866403,0.848140729988288,0.7856380117165633
303,1.0871918559060147,1.0709311784327495,1.0678577841439716,1.0697881946977978,1.0682229776800407,1.069281916158296,1.325281157666418,1.2373778710143082
304,1.190749121700342,1.1811282268709342,1.182114959564446,1.1816181290100336,1.1812445051971454,1.180789833691302,1.0180610050756929,1.0359444045088433
305,1.129991022543473,1.1282157430259634,1.1260209345096135,1.1307009172446532,1.133685678648339,1.1334534426719458,1.1068303412648528,1.1654210244790282
306,0.9638494839730207,0.9666307180796908,0.9690626149901196,0.9684532546076279,0.9675583813010276,0.9677897083284147,1.0830610364458944,1.1658706176741436
307,1.2552086908910727,1.2162022101822154,1.2163356294275485,1.2133662988055347,1.2138058542775398,1.2157236934072462,0.928527875324999,0.7389285331466457
