,window_size_1_RMSE,window_size_2_RMSE,window_size_3_RMSE,window_size_5_RMSE,window_size_10_RMSE,window_size_15_RMSE,Plain_wAll,Linear_wAll
163,1.1316896775445215,1.1308318898597667,1.1298818092277887,1.1296072945898865,1.1295696679831462,1.1286987392179728,1.3085908306033371,1.208669794824896
164,1.1608308007107369,1.1584102938206295,1.1571172545961204,1.1569570928469222,1.1567043576884033,1.1566265731735552,1.376991685352601,1.194401973257326
165,1.2111030396625686,1.2063695697806498,1.2061463949246949,1.2069912504965552,1.2072261836673777,1.2070363204305132,1.3519807429867268,1.3484163638291151
166,1.1265522001540391,1.1250274153633377,1.1250638366224535,1.12443940083018,1.124662948442784,1.1249421920001497,1.1853269502409258,1.1115887329267269
167,1.20946599217823,1.2088105338430266,1.2095187953380757,1.2092896481805535,1.2092763425113089,1.2095195087394657,1.190560898851151,1.204650048517719
168,1.2855303253962878,1.287701617659155,1.287584905933715,1.2873738665001702,1.287305471116142,1.2873441123432297,1.1435821505873751,1.1171671517654929
169,1.098743548149508,1.0982119352177264,1.0987308613940059,1.0985717667026724,1.0992271595490541,1.0993268509390726,1.0754452032600277,0.909078490844867
170,1.3211262620589102,1.3191905678669178,1.3194502449242231,1.320199978024888,1.3202279973021778,1.3200493979179362,1.0574720324807,0.9220506273993784
171,1.8219826079740546,1.8206664331174,1.820139867844209,1.8203800106669357,1.8205456244598237,1.8202952186276495,1.3115986735934968,1.0223794064138791
172,1.1320119959265715,1.1318764958180638,1.1311209031322667,1.1316740134045957,1.1315916132444235,1.1321023317144754,1.3093064810021426,1.1229315991279696
173,1.2983897125146826,1.2979176550880218,1.2987838163780265,1.2993358890600306,1.299785597383166,1.2999860361860986,0.9887826716588444,0.7958641726844061
174,1.163497176478386,1.1522237619443294,1.1383143518086798,1.1351802294328106,1.1326258561866966,1.1333087815107574,1.9451807312121363,1.4629340759332183
175,1.150510684156128,1.1506187475577518,1.150210370603466,1.14869123409468,1.1483524928909044,1.1480689748267585,1.0311562928209903,1.1500316267384394
176,1.1851653641875315,1.1855119444727713,1.1854535597962952,1.1854562695369075,1.185361444594702,1.1853991216681956,0.8432374733853969,0.8166521211800477
177,1.0209954005275392,1.0207931510224442,1.0215066100378154,1.021532196867594,1.0218048700926594,1.0215537107569725,1.1596334205718417,1.1819006692541287
178,1.1925556244597189,1.189598634399275,1.188537398212004,1.1863864537278341,1.1880903543559416,1.1873496739423,1.4424555209765464,1.4489595084099651
179,1.1868441574605688,1.1828910051566732,1.181403588383506,1.183821632412727,1.1839764293990405,1.183284752117581,1.7090478263985784,1.3528524643178144
180,1.1526190115386397,1.1502582047361047,1.1496034648829523,1.1495623847073386,1.1491953562806565,1.1490990440555415,1.046596775766416,1.0305163016011354
181,1.2064763314486178,1.208830118828382,1.2098825950876666,1.209733187731428,1.210261244050002,1.2100350923963776,1.3127889775631982,1.2733506463622777
182,0.8266690819710568,0.8261398657226839,0.8280486217074148,0.8279628408633842,0.8262996771873715,0.8268978357749133,1.226463901130926,1.3841200858495195
183,2.109016779635914,2.1090215787545126,2.109112165801061,2.108842339355822,2.1088280308435734,2.1089247973228415,1.241303369971143,1.2839098848539652
184,1.3422446497185407,1.3427113640035353,1.3428077138547592,1.3428819318729552,1.3432877964336891,1.343432241593397,0.520938585924686,0.3976942185896442
185,1.6426651380187716,1.6427089480717942,1.6430498997045038,1.6426635618548977,1.6429113127470303,1.6430686633461435,0.9934775896205046,0.8332002194085972
186,1.2735542126613268,1.2729032239787434,1.2721534017645395,1.2720449876037814,1.272298369460142,1.272399320735058,0.9547169015681648,1.0179550738152705
187,1.1653663930305918,1.1639166508777101,1.1624633695727722,1.1638885755633892,1.1636369633439985,1.1639774123478968,1.3431875136463638,1.243100988524602
188,1.2733427974863456,1.274255460812998,1.274362741711374,1.2738802778883034,1.2741107469561659,1.2741060912778213,1.0843496055691626,0.9795982748544774
189,1.3359590785964404,1.3370407698244475,1.3371558320843382,1.3374412308674426,1.337202528767625,1.3370814057462646,0.8397519393332487,0.7428363459384937
190,1.4174630410377698,1.419581866116084,1.419557391229297,1.419917698518146,1.420417811126528,1.420652079380218,0.7429086994633107,0.7213783668447756
191,1.1113168934728124,1.111220752515416,1.1092374331625061,1.1096569053672145,1.1091790689724195,1.1093753592079312,1.391786322890386,1.2808330048666787
192,1.1034904366214469,1.10399712958097,1.104832482156508,1.1043111249678652,1.1050908097354741,1.1052355970815815,1.2019961648426587,1.154318000856685
193,1.0752709227443962,1.0699050421823946,1.0717194227600997,1.0730959404031961,1.0744402773295163,1.073580135592385,1.1637226760819783,1.4030566550930124
194,1.3689226309588527,1.3680494834672199,1.3687975977570508,1.3688786958248627,1.368841475634253,1.3689434832231027,1.115606990133451,1.1960519528949374
195,1.2611613992623159,1.2605452814632478,1.259193182833321,1.2590210891262756,1.2586699564406,1.2587518707290724,1.475505334932873,1.2892200630169928
196,1.2694559595241963,1.2691966898857683,1.2685499325199803,1.2682702066458702,1.267872628362387,1.2679571820501856,0.923201205945603,0.7634871913765983
